UserId,UserName,Date,Location,PostId,TagId,TagName
"1200183","SamHecquet","2018-03-21 19:15:11","Toronto, ON, Canada","46714529","62730","cakephp-2.0"
"1200183","SamHecquet","2017-12-04 19:35:06","Toronto, ON, Canada","47629504","62730","cakephp-2.0"
"1032372","shim","2018-05-07 17:13:47","Toronto, ON, Canada","49928264","1921","locale"
"717523","sg7","2018-03-22 12:45:49","Toronto, ON, Canada","49404519","451","double"
"2552889","Semant1ka","2018-01-19 13:09:54","Toronto, ON, Canada","42863635","14210","googletest"
"6818018","Matto","2017-09-05 20:27:52","Toronto, ON, Canada","46062269","14244","screen-readers"
"806808","Andrey Belykh","2018-03-01 15:16:21","Toronto, ON, Canada","20449795","14289","toggle"
"1227152","mustaccio","2017-10-13 12:50:10","Toronto, ON, Canada","46723298","2278","etl"
"806808","Andrey Belykh","2017-11-04 00:33:06","Toronto, ON, Canada","11062936","2280","arm"
"8173108","Chris Huynh","2017-08-02 18:35:54","Toronto, ON, Canada","45467737","15933","typeerror"
"7128479","grizzthedj","2018-02-10 15:14:59","Toronto, ON, Canada","2092176","2538","enterprise-library"
"7128479","grizzthedj","2018-05-24 15:10:46","Toronto, ON, Canada","50512203","72390","c++11"
"1094541","3cheesewheel","2017-11-15 15:57:00","Toronto, ON, Canada","30781969","76425","ash"
"7128479","grizzthedj","2018-07-13 18:11:55","Toronto, ON, Canada","51293445","77738","openshift"
"7128479","grizzthedj","2018-02-10 15:09:48","Toronto, ON, Canada","2145340","23","tsql"
"1032372","shim","2018-07-12 15:14:48","Toronto, ON, Canada","29664315","23087","uitableview"
"4621324","Axalix","2018-01-10 07:24:53","Toronto","45763566","5","php"
"5228348","Luke Sawczak","2017-08-20 11:24:20","Toronto, ON, Canada","45778031","5","php"
"7476167","DigitalDesigner","2018-05-01 09:51:47","Toronto, ON, Canada","50111984","5","php"
"6818018","Matto","2018-05-08 17:59:52","Toronto, ON, Canada","50239316","5","php"
"5405630","devk","2018-05-14 20:56:26","Toronto, ON, Canada","50316728","5","php"
"7128479","grizzthedj","2018-05-15 02:27:26","Toronto, ON, Canada","50330681","5","php"
"7128479","grizzthedj","2018-05-19 12:01:41","Toronto, ON, Canada","50404759","5","php"
"5405630","devk","2018-05-19 18:19:56","Toronto, ON, Canada","50428159","5","php"
"5405630","devk","2018-05-20 21:01:30","Toronto, ON, Canada","50439088","5","php"
"6818018","Matto","2018-06-12 18:09:33","Toronto, ON, Canada","50823058","5","php"
"806808","Andrey Belykh","2017-11-03 15:56:50","Toronto, ON, Canada","8743187","865","user-interface"
"3319368","EricR","2018-07-03 17:19:11","Toronto, ON","51046738","26379","pypi"
"1227152","mustaccio","2017-10-06 03:34:01","Toronto, ON, Canada","26755156","27407","zos"
"140903","Am1rr3zA","2018-02-16 00:00:03","Toronto, ON, Canada","48817701","86442","log4j2"
"4166550","MrC0mm0n","2018-03-01 16:43:50","Toronto","48834121","1000","junit"
"9132582","allenski","2018-04-20 05:34:23","Toronto, ON, Canada","46259023","90612","bootstrap-modal"
"9995067","DreamMaker","2018-06-29 15:48:37","Toronto, ON, Canada","51045490","30073","mongodb"
"3545915","CAOC","2017-08-04 22:40:49","Toronto, ON, Canada","45516357","4452","r"
"4095368","SlyGrogger","2017-09-05 16:34:28","Toronto, ON, Canada","45557359","4452","r"
"1227152","mustaccio","2017-08-21 15:21:28","Toronto, ON, Canada","45799383","4452","r"
"4917916","boniface316","2017-08-25 03:21:49","Toronto, ON, Canada","45814932","4452","r"
"7128479","grizzthedj","2018-01-12 04:07:25","Toronto, ON, Canada","48125855","33391","acts-as-audited"
"1007727","Deano","2017-08-28 17:34:13","Toronto, ON, Canada","45924484","58","linux"
"8821849","Bryan","2017-10-24 14:55:22","Toronto, ON, Canada","46899194","58","linux"
"717523","sg7","2018-02-27 01:52:25","Toronto, ON, Canada","47196587","100999","nanomsg"
"7128479","grizzthedj","2018-03-06 14:07:14","Toronto, ON, Canada","49132522","73","csv"
"806808","Andrey Belykh","2017-11-01 16:23:50","Toronto, ON, Canada","47010636","1362","automation"
"5970475","Aman Sharma","2018-06-06 20:54:07","Toronto, ON, Canada","50727605","1362","automation"
"7128479","grizzthedj","2018-07-13 18:11:55","Toronto, ON, Canada","51293445","105771","openshift-origin"
"7128479","grizzthedj","2018-05-30 17:09:26","Toronto, ON, Canada","50578001","105839","slack-api"
"1337436","ribarcheto94","2018-04-19 12:02:43","Toronto, ON, Canada","49895592","5387","business-objects"
"5196461","thirdEye","2017-08-29 19:08:06","Toronto, ON, Canada","45946068","114","arrays"
"8728889","Ryan Christopher","2017-10-07 23:32:25","Toronto, ON, Canada","46621801","114","arrays"
"20371","Yawar","2017-10-21 13:04:23","Toronto, ON, Canada","46857449","114","arrays"
"1200183","SamHecquet","2017-10-31 22:10:10","Toronto, ON, Canada","47044043","114","arrays"
"1200183","SamHecquet","2017-11-06 14:41:10","Toronto, ON, Canada","47135292","114","arrays"
"1200183","SamHecquet","2017-11-30 13:10:24","Toronto, ON, Canada","47470127","115549","cakephp-3.x"
"1200183","SamHecquet","2018-01-04 01:25:14","Toronto, ON, Canada","48079028","115549","cakephp-3.x"
"3394457","benjah1","2018-06-20 20:05:40","Toronto, ON, Canada","42284113","115780","redis-cluster"
"7128479","grizzthedj","2018-06-05 00:31:54","Toronto, ON, Canada","50685227","6307","conditional-formatting"
"304093","polo","2018-03-08 17:25:46","Toronto, ON, Canada","47894990","118003","spring-cloud-dataflow"
"8395255","Tom Ines","2017-11-17 14:34:29","Toronto, ON, Canada","47343479","48682","promise"
"3600709","ctwheels","2017-11-14 17:54:44","Toronto, ON, Canada","47232635","123095","visual-studio-2017"
"717523","sg7","2018-03-11 18:51:10","Toronto, ON, Canada","49201940","123095","visual-studio-2017"
"4603670","Barmak Shemirani","2018-07-02 20:13:34","Toronto, ON, Canada","51139422","123095","visual-studio-2017"
"329140","DS.","2018-04-24 08:44:36","Toronto, ON, Canada","49994000","126729","swift4"
"7128479","grizzthedj","2018-02-10 15:23:32","Toronto, ON, Canada","807171","2","html"
"7128479","grizzthedj","2018-02-10 15:23:04","Toronto, ON, Canada","832016","2","html"
"7128479","grizzthedj","2018-01-15 15:53:22","Toronto, ON, Canada","1066083","2","html"
"5228348","Luke Sawczak","2017-08-20 11:24:20","Toronto, ON, Canada","45778031","1926","types"
"806808","Andrey Belykh","2018-02-08 21:43:02","Toronto, ON, Canada","13403619","2","html"
"1032372","shim","2017-11-22 11:34:44","Toronto, ON, Canada","2869049","487","build-automation"
